time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,-2.91230031791,0.933239531129,21.9918088994,6.14267849313,0.0723949111686,0.0,-2.22301617056,-0.24174466294,5.19380654746,-0.171115609502,-0.0402732281904,0.0,462.7876001710461,464.0816735866632,464.5024842881893,464.8793234030041
3.840000000000003,-3.04713065232,0.916146963597,22.3037616101,6.13217109623,0.0703136115579,0.0,-2.27116617674,-0.328912926881,5.20441695083,-0.184652360261,-0.025371288732,0.0,437.0550053759374,438.29489078741744,438.33916189065485,437.182323822808
3.900000000000003,-3.18461330104,0.894091275453,22.6133620026,6.12168524452,0.0689244619915,0.0,-2.31154699803,-0.407123680648,5.11584566086,-0.160054397973,-0.0190485438612,0.0,404.36448192290305,404.9336602741047,403.74135697263284,405.92172237558657
3.960000000000003,-3.32506730584,0.86586776253,22.9256565914,6.11229828742,0.0679048807681,0.0,-2.37010763161,-0.534582413608,5.29291530544,-0.150077223982,-0.0131701388267,0.0,489.002491584129,489.44035309725535,488.1420542431943,488.86529243005714
4.020000000000002,-3.46878131741,0.830390593933,23.2450637705,6.10284940687,0.0672791353699,0.0,-2.42030486322,-0.648798774712,5.35347167693,-0.179456270621,-0.00544437948881,0.0,455.0659219222381,455.6841518543847,457.5119726850478,455.14276453255655
4.080000000000001,-3.61546853657,0.787967513882,23.5675489848,6.09211974883,0.0665514338673,0.0,-2.46924321531,-0.766247640275,5.39555562312,-0.177600903112,-0.0308925901475,0.0,452.4913281748471,450.43773386785386,450.83372564519345,450.9532696725202
4.14,-3.76489306328,0.738839803631,23.8897386606,6.08131354095,0.0647162114579,0.0,-2.51148196684,-0.872224282916,5.34410291238,-0.185638864844,-0.0299829457481,0.0,421.14558647330716,421.2239081490072,422.24049807227914,421.5130052749549
4.199999999999998,-3.91708478367,0.68238405581,24.2126513491,6.0701727504,0.0632854950817,0.0,-2.56142995528,-1.01062743977,5.41896108114,-0.185761796177,-0.0137634999224,0.0,462.43833711478317,463.7143294470096,462.06907745555293,462.02737578148486
4.259999999999997,-4.07211204984,0.617891705301,24.5377720719,6.05895983666,0.0628540098892,0.0,-2.60612458728,-1.14005909309,5.41805412004,-0.189218013105,0.00347625403738,0.0,439.65632357749826,441.0827322947535,439.6516201085386,439.3307446254349
4.319999999999996,-4.22989563073,0.545181514716,24.8638983707,6.04728348166,0.0629486801188,0.0,-2.65335938871,-1.28459363594,5.45224102873,-0.208439443829,-0.00251883192142,0.0,452.6442156086019,452.1613840574133,452.5239034804706,450.9369114527121
4.379999999999995,-4.39054789874,0.46347986607,25.1924262242,6.03494092129,0.0626613914227,0.0,-2.70170972094,-1.43986081783,5.49798941117,-0.200750696478,-0.009764523645,0.0,457.5563771006507,456.9791533792249,456.5073228265035,457.0801766269969
4.439999999999993,-4.55428250737,0.371521962687,25.5264053072,6.02325286237,0.0629026707361,0.0,-2.75608348971,-1.62644119245,5.63341004093,-0.184989068707,0.0227721632242,0.0,483.96995806455595,486.4131158744965,486.39729778394315,487.5428298472898
4.499999999999992,-4.72107511418,0.269036648264,25.8650176636,6.0118508694,0.0640423751933,0.0,-2.80379922235,-1.79065390499,5.65302905716,-0.20272339099,0.0101041687,0.0,453.3235799461005,452.30424193693756,453.4669793982163,452.00502564854247
4.559999999999991,-4.89065508737,0.156915024023,26.2032192112,5.99959443227,0.0647294174633,0.0,-2.84895467686,-1.94771792466,5.61996921002,-0.207564819373,0.014016219648,0.0,436.9048267162333,437.23082119545757,437.00016183618123,436.5545082407174
4.6199999999999894,-5.06306656406,0.0347214054656,26.5408792477,5.98702036431,0.0653784053091,0.0,-2.89817847184,-2.12641759373,5.63464315074,-0.213900798524,0.00349435820067,0.0,454.92530836159466,454.08172765379084,452.8644680114121,452.3119837348566
4.679999999999988,-5.23833661831,-0.0979164667303,26.8776959951,5.97409925935,0.0652296456176,0.0,-2.94420085886,-2.29587188299,5.59215662136,-0.21841820026,-0.0184348909352,0.0,437.63677726525265,435.8072994523049,436.01471517983487,435.59020568875127
4.739999999999987,-5.41635231048,-0.240849447632,27.2116229851,5.9605789673,0.0640207438503,0.0,-2.98960922328,-2.46961663302,5.53835174988,-0.245057691844,-0.0238163238241,0.0,433.4916404771181,433.0391042279157,434.68943496863574,432.39783899332355
4.799999999999986,-5.59703171018,-0.394181166091,27.5415011206,5.94577569122,0.0623084561386,0.0,-3.03297517074,-2.64259834755,5.4572743067,-0.250267251518,-0.040223056498,0.0,425.9090414250801,424.5028470391977,424.9812280958942,424.4702243168053
4.859999999999984,-5.78072844454,-0.560460653615,27.8730410579,5.93029181874,0.0597720306048,0.0,-3.08995581563,-2.90130259957,5.5923357478,-0.282007280694,-0.0467264147124,0.0,496.5335006992263,496.05530987490795,496.4665250455107,494.0707261095528
4.919999999999983,-5.9676523008,-0.741764870326,28.2102791378,5.91336503164,0.056814189967,0.0,-3.14056394624,-3.14353296267,5.64755959038,-0.282325122437,-0.055008988103,0.0,476.2009699762313,475.5654899130574,473.71602714802356,473.616315599046
4.979999999999982,-6.15755946907,-0.937911108147,28.550639824,5.89669857504,0.0536648636349,0.0,-3.18936930288,-3.39599205319,5.69637973754,-0.269965284231,-0.0478742994704,0.0,476.359973364015,476.90376070795526,474.35959439749126,475.23513625495
5.0399999999999805,-6.35022215817,-1.14864954316,28.8916578567,5.8799398808,0.0509555144059,0.0,-3.23251122947,-3.62986001413,5.66990271639,-0.314344316237,-0.0402099555201,0.0,454.51499738918835,455.1278440632145,455.4116658397331,451.7661966246277
